income_index,account_balance_index,premium_product_count,website_visits,app_sessions,email_click_rate,discount_usage_rate,price_comparison_visits,complaint_count,tenure_months,income_index_duplicate,near_constant_flag,random_noise_1,random_noise_2,premium_service_purchase
61.95772021031016,56.23936687813028,2.606091443994135,45.90698862600526,28.81645148352278,0.31670511369397325,0.23454946564013265,9.187682583388211,1,14,63.20416461754046,0,-0.577147177554855,-0.07285705542694518,1
45.64638050046852,41.93664809311329,1.2133624635885718,39.912248596244616,30.232702556037232,0.2984713506245203,0.27049568248159617,5.754593536548463,0,72,48.612097160875905,0,-0.8984404667540822,-0.2665848846231373,1
72.980854536302,64.240551251865,3.280607089798715,32.10866801922404,16.871168381804264,0.15064121903332303,0.20624601748101656,6.5343148458098135,1,7,68.24642948568439,0,1.4425303940118088,-0.5138134834059732,0
72.27764643354435,65.41306482509215,3.1371803083011454,11.788641020713179,5.911024543648654,0.14696467350916098,0.39526878537450283,14.02651774598038,1,55,72.06471081672211,1,-0.8694084448546713,-0.4397230014832396,0
35.95237632852078,29.870481923020332,0.974703442682229,5.222328864009772,-0.2671279084300179,0.0057313165467804544,0.2722576961604834,10.484258831409297,1,64,36.19737244198743,0,0.5622998447261367,1.1120145981367944,0
45.870004240861356,46.46891794963177,1.379692649812105,23.80195040076762,21.139867929943197,0.14729452642387877,0.39808385280265085,8.519750487802852,2,77,44.723403866284244,0,0.97016147340598,-0.5985507347603333,0
55.21250779601836,55.90162573026952,3.028076634492732,41.46858939234481,36.399211982091714,0.38409237796558016,0.3969899457772648,10.047344220532233,1,52,61.07209183565316,0,-0.1461229114154082,0.5664078826716058,1
56.07568812295429,47.3938496957013,1.9306593172345285,37.72038299082796,24.387334990530736,0.24888164330165238,0.22219393887527789,8.975161591923461,1,52,56.25506486658361,0,-1.3768110009404684,0.31459500203114427,0
65.79092864336282,59.587124882372606,2.528034599142513,24.441835488390648,17.72063051087101,0.1300936417032703,0.33894151427456837,12.15066796055996,1,73,58.72369240825677,0,-1.3641538587636903,-1.3969801157751758,1
50.16051238832505,48.97226301064882,1.0479842213323067,36.6791664959487,20.145692769008342,0.2721950659559991,0.3621052685548118,12.49829532749262,2,82,50.01102985380583,0,0.8597640647960797,0.5191694384264413,1
70.75651520586194,58.735811780836634,2.4305816904411426,26.951420913362902,10.605415376679442,0.08597134741575209,0.16602356608044544,5.387797721660983,1,21,70.59696353331353,0,-1.2605940187998574,-1.4135132097576943,0
70.97788836407398,69.88665071532037,3.7240733261374377,26.208438331108482,13.737231005012674,0.18390789830994517,0.43745677883776984,14.669618281120101,0,76,68.7933496710749,0,0.3920266110599123,0.6280918281651601,1
63.47918410067763,58.29549644907693,2.1891504335987073,29.111207853497287,18.81946999190598,0.2285668078743836,0.3008150800951923,4.673201772063049,2,44,60.737340404344295,0,0.11434910982059632,-0.5071916431308481,1
67.53449440494681,66.23162760718014,3.497445425788657,29.785851464327596,22.624464339735233,0.2447968443553879,0.10454291074668334,5.0733866488646715,2,10,73.6608989597843,0,0.3771324843110272,0.008367253256452208,1
60.563132661651466,66.03596864500757,2.495002416673675,40.27543838545428,26.60591172275564,0.2683931503008316,0.19914737992838794,5.477923017993406,1,59,64.99375505375943,0,0.4715848078458876,-1.2942799496263389,1
50.31936431865958,47.04426650648618,0.874727392853107,30.490309708647818,21.499083160412784,0.2241804069727427,0.23608059567826,4.056292883261849,0,93,49.559731869671474,0,-0.9336707844179017,0.12238232360481602,1
62.28037972329745,58.575175540408864,2.33846544122369,32.82276175633545,26.01766519049154,0.2987276701483171,0.3375820314011774,8.392985687995141,1,14,63.41945746809506,0,-0.9755281790147413,0.9269504179706196,1
52.42948457671176,42.76997352762206,1.9986020699145297,28.721778823119386,15.001117281119289,0.1739567299012733,0.2662304427445494,7.609865774454255,3,2,50.83914182901302,0,0.7149271341004025,-0.8069654280226208,0
69.5958804460316,66.11190477030104,3.1237493157442,38.69708056263652,26.322443365929338,0.2621958374613322,0.2547605680018344,5.934695489570416,2,88,71.60052227589546,0,-0.6293446105643965,-0.607167086144011,1
53.59729686102561,56.407152759433394,0.9281827842740971,34.85258252897265,33.37301421352835,0.33047054926968994,0.29241757804741064,14.865334175593574,2,57,59.673983173796515,0,-2.7501484920051484,0.45462102356748946,1
53.97760988692488,53.21009692410624,1.7044771988635727,17.337236644912267,11.026850140462717,0.12824946590605096,0.29173773641266254,10.145874498750878,2,21,58.95376456493357,0,0.6487552978838649,0.47961832364693924,0
43.57981740826098,45.030759140490176,2.45653968565928,28.90337820959236,13.907139626662154,0.1398387358809847,0.344339156127418,13.767308529653965,2,76,49.84959299046893,0,-1.0362612880687683,-2.4341792984085067,0
73.96811945223963,67.7451328034046,2.972009087696654,42.29398782287711,28.41368577042167,0.2661647513774452,0.3354675581751798,11.24788444710344,1,38,72.11281632625436,0,0.4671358779052533,2.0154063637827733,1
57.580493833381226,53.175510036263425,0.7806362510975697,25.420464382290522,13.903781969333812,0.13841794283034836,0.3646105499428729,10.993972972776563,0,32,57.74635515342447,0,1.3928218493169693,0.5285534835483313,0
53.58667800469702,45.382824503432126,2.7503342913067295,40.548932507592525,27.065382475718,0.28568401070525096,0.1307748102076181,-1.392369884914817,0,28,53.4815019904406,0,0.016762457261947625,0.6969186624529615,1
59.01103451123046,45.59141508982096,2.092515310448269,26.51266099606921,21.60686935794621,0.13565498975828502,0.2160632504110629,2.9294751836748603,0,57,55.53779186969292,0,0.9957658316635309,-0.14354044666201693,1
69.98326973619027,62.58370537077257,2.4370705517103337,44.58329805128635,31.339488977650678,0.29708892568248185,0.07253178146174659,-1.1425874757953838,3,13,66.59336686723508,0,0.15379768053620216,-1.8553535085522448,1
63.874163502300604,48.24688738343403,2.1060490162784293,25.61883295500846,16.949635813434,0.2295601846071363,0.31115443121622827,9.84006125172866,3,35,65.30574327070954,0,1.5874293281411473,0.67472206125024,0
58.54871033672129,59.94896822380492,3.0208705083114307,28.70203403189973,17.186538635713635,0.2155904311760735,0.27137030527458483,11.62632063197421,0,29,63.814527354876645,0,-1.0621071087571061,-0.5651880282308862,1
67.02169677757138,57.39587779906353,2.0625488625713793,43.60956719281279,30.616534451357577,0.331069279883898,0.4618123120360647,11.45505151798164,2,6,65.56948272225466,0,-0.00821498041648976,0.5439316941833399,0
87.36585189597126,81.64946243622425,4.616436695493008,26.70649785846483,22.15116625742025,0.13432925950319846,0.45510691133663794,18.261904685332702,1,73,85.71416090359777,0,0.6731616050414675,-0.21880107026272877,1
56.05119451385545,48.96197699953834,1.9595436566883995,24.758459963147175,12.851870924112234,0.11086096623837499,0.3318828379087869,12.655073831257148,0,1,55.4705291133177,0,-0.19041175701004545,0.2380393791163774,0
56.7975264990659,52.51550956629221,1.6857906991280263,21.493456746334775,20.78104920401357,0.1817325932100769,0.3217331634334535,10.002281740412826,2,92,53.33331530038795,0,1.1522189966526697,-0.7749963814092447,0
46.740242971642346,45.274617352570054,1.3549134277782673,35.047186310230394,24.22212996695794,0.25403528979675516,0.2885603000701681,12.320362810720415,2,10,51.61786240088759,0,-0.4320395395107805,0.8643889426789316,0
73.41801922946136,61.61478683969953,2.449400658289439,21.840261900065773,10.45343786827408,0.05300205937992163,0.24689918502334135,9.388205481583944,2,35,67.28824442247623,0,2.0693711516288884,-1.1883790394576719,0
70.6693842532251,69.23706905088912,3.643459135574362,37.047041409806106,20.45513479064414,0.25584754380347635,0.31451421361302756,7.050548672969445,2,10,75.32184973615448,0,2.122197504272245,2.24556942533919,1
60.88029928974406,52.01030255815293,1.3782415888495119,26.246276418104422,19.041169541925072,0.2228637301950505,0.3620314298243199,16.356776715212906,0,35,57.842241854459274,0,0.28207199622729967,2.237948634987012,0
44.85607919320961,50.58465476836834,0.2707040946355992,38.79896687560463,27.029892513314124,0.291297074981016,0.2562514470737668,5.668817745852992,2,59,50.66094961640522,0,0.5526011803546168,1.6326995854665105,1
47.31543134989497,42.780396334661674,1.626630979613369,7.5065129497102205,5.829455226529422,-0.012336432776311083,0.33630456417273497,10.725589531366634,0,9,50.04655693114459,0,1.1916714356246376,1.2754789857745101,0
72.35621939407243,62.68429924848052,2.9642765058825193,23.419479429407495,12.05152962831248,0.1318618663108017,0.39536242960020035,11.13872580713279,1,50,67.47937103722965,0,-1.1871973989673668,-0.08454835823364099,0
68.13635058543875,66.12310060318583,2.957073445590158,21.547078201648805,8.725870983891024,0.06784786112707684,0.2468342090120741,5.237103191604434,0,74,69.55136539490884,0,-1.3120000145777906,1.1665467057472083,1
69.03761903506073,63.07169265021329,2.733475863245499,22.91405024268788,15.272402597265227,0.12936659127016734,0.40828274886687327,13.2208722246518,4,44,66.21867774047274,0,1.2564189138576347,-0.09617649827612768,0
52.72474967869341,56.010682434054694,1.2087170364376465,28.422111251477904,21.271561358035004,0.2188726310684204,0.2957447219345527,14.244978790249126,1,11,49.351918175378344,0,0.2739884728729994,-1.553517542245307,0
62.47106140880012,54.26785596142455,2.6814348133913626,26.597198641340416,19.959049201110183,0.14235846605591443,0.27152084789062436,6.893154326855253,0,66,59.72306775362633,0,-0.22650524597978958,1.503201414030688,1
65.49178068448681,50.65026108601293,2.077682352173931,28.7763806375196,17.42716579178637,0.15085088023158028,0.2463560543257612,1.9341876226300156,3,18,62.67265186997279,0,0.011123302881161038,1.1288244629225053,0
61.91428668679246,53.20954553330965,1.904551600567005,27.232465040236125,16.938526641215734,0.18278515317745023,0.2149273438829376,8.448744775409303,4,2,63.85452161862785,0,-2.3860414723640693,-0.031339107655435385,0
65.11493101268786,66.35605804567565,2.5971511128001312,33.56831905721211,26.240167832721497,0.2113130201489224,0.1384736376019982,9.119287374287758,4,42,72.34448628163422,0,-0.19056231445700128,-1.2251842573311502,0
60.27342630944107,59.22764722482434,3.413619813162713,24.023086707451256,16.08710630548257,0.10233143839875136,0.4039726616839256,10.614378644632186,0,26,62.66561833701401,0,-0.7530467391932236,-0.5862006765789738,0
69.80053794296782,62.19816226930861,1.570036557537446,39.210729848811,22.665353251148826,0.25123756368963096,0.20990374351001348,5.215874876051932,0,3,66.85432795486484,0,0.9180716336150824,-1.8211455848875098,1
61.99747615295422,51.183962498460396,2.3606940251174815,40.995565652144,26.343994709482224,0.2548437232932649,0.3109882383019852,14.226575363501997,3,74,60.391364991215696,0,0.9950307783840061,0.9450808526179771,1
58.768258033573495,60.958663160216084,1.2527412022467557,37.06373839873825,20.467228999489247,0.2574854387082238,0.2156226710148273,4.629623572189248,1,57,63.48085729964112,0,0.5766802341299105,-1.6033089668641802,1
65.40243115183789,56.41406314778324,2.5032194002609023,30.715311285418267,20.34168016827187,0.24154632336331952,0.2524915410398391,9.276103270172712,1,87,66.56842048577738,0,0.39545864879914155,0.28683087014667635,0
40.768966114125256,45.064240130950935,0.4283832710373876,28.75720622016419,25.176354329857542,0.23568653622364036,0.2834266907532323,12.738546935495236,1,46,44.16270488470587,0,-1.4973467487202679,-0.8436933477796882,0
55.067536621369705,63.23304152898645,0.461278927270502,45.97750051600924,29.133214242175256,0.3465578551754677,0.558847120546453,20.764225774892143,1,42,58.40344828335612,0,0.5906430799968742,-1.4267034449994767,1
50.227787382681804,51.76207804335825,1.8100871653967419,27.498545202622264,22.170908543362053,0.21019533802375368,0.23350997281765504,3.1757786197274207,0,81,54.83380884921663,0,0.6293979455233839,0.2383550932785717,1
50.44835249672146,50.94365406019755,1.1969870992656748,22.990027345479618,17.09225053393879,0.18670525146160458,0.5121449437679289,17.324375555865885,0,8,52.3226020743817,1,1.2451926537687301,-0.3337993853120314,0
54.51246152950121,50.277138412150926,0.4928481683592383,22.205012180449,14.09066712825677,0.16569230366680437,0.32937270135489227,10.203687974594315,3,35,55.40332600680536,0,2.118209812430197,0.8381891054253677,0
80.25389551409852,62.708559827996694,3.8491880345755076,19.84384690090115,14.003414964825012,0.1388228002271077,0.3596126181556091,11.276248567238312,1,76,79.4857296309688,0,-1.6925606735716086,-1.267605268728707,1
52.037390544651814,43.93081139094667,2.081755702669442,17.356834740146574,13.03229392277523,0.11810432567834836,0.3434947486222134,10.737476042598004,1,28,49.686333422530126,0,-0.38847682561821334,-0.7573146454738222,0
71.18190888083132,60.31120258151982,3.765525124510276,21.62646354953263,11.299389276896846,0.12594369268179312,0.2941933348047493,12.29244908294722,3,85,71.33017585668716,0,-0.7422666371576447,-2.3876422084908913,0
38.629443352998145,32.38328397818189,0.7007910699366584,34.148360348056755,21.658414154685694,0.20169374627916833,0.3103974230498775,7.134719193120859,1,27,40.28673682928488,0,0.17250718838507423,-2.1843466823279227,0
56.40115257628804,58.54058946812484,1.726238356159072,33.47131319297868,22.680177513559673,0.25864887813336296,0.4160420794200047,18.873842727088185,0,40,55.395668111181514,0,0.013401858218038697,1.7981924099785127,0
59.50331145889334,57.71898072315315,2.943371731131983,40.296372772639174,16.589830031261016,0.18452912760208914,0.267092008249391,5.7648738633438725,2,86,62.09991195438189,0,-0.23408207308014561,2.083598244099669,1
63.59417172980902,62.380973636048715,3.537030249427409,24.557750524640895,14.131629607252792,0.119904944444717,0.40412475211363125,15.22470597180189,0,24,65.59220112546568,0,1.0276043614011736,0.09272620522395288,0
65.71405533073711,60.876176337143555,3.320245143538944,36.0412134164107,30.44512899481652,0.2774577070601079,0.2556116210632663,6.187603453494782,4,92,69.62180614676669,0,-1.1014142111807836,-0.8238287659065117,1
67.61572733048473,62.241988022225506,2.1490899503420517,35.931832909027044,30.205673100843722,0.2716114044920394,0.2986989539601297,10.414947993311996,4,5,69.41575578126343,0,-1.0411214673926061,-0.298448925490107,0
52.324877733641934,55.370952006472955,1.8069543469053593,29.748781454398024,21.034507220871912,0.1625049404283185,0.06988253393812606,0.40197935811423857,2,26,56.97409999365276,0,-1.0242252710980422,0.8735742024863639,0
54.937957165213824,50.24713359857346,1.8475930731767467,26.517686671366558,11.858556522841905,0.1455238315244238,0.3526580405029592,14.056938231596515,0,57,54.25064231018358,0,-0.3603275874259869,-0.5143890198220461,0
72.48485759643697,65.70253456467047,1.686408111781101,42.69426867007449,25.310816153176262,0.24105427043952043,0.47019871378462386,15.871649089408342,2,57,70.15951086630187,0,-1.2285902159118463,0.2376338670416892,1
52.9430531990259,52.30293955980378,2.109442503379011,28.122506839978563,23.86839782398031,0.14857948353078426,0.31010151595145274,12.053145690449838,2,87,56.49203067312866,0,-0.048571488799270555,-0.01275605048124964,1
44.76715025359304,40.87452520369259,2.215677404583504,21.851166157390562,12.040233134050833,0.07756199956903341,0.27620799228126586,8.059241657448142,1,92,45.45152109296308,0,-0.1654901946308669,-0.568812670082858,0
45.740746046159224,38.039471197557745,1.3640032068773422,30.28716034258126,21.87900107417292,0.18984204453579362,0.25422477137042354,4.3292280131923455,2,65,45.52471347793514,0,-0.78651511399908,-0.5261927459918712,1
49.991098624591075,37.894480890515375,2.0565407914636036,25.81189552631258,22.924039922263262,0.2161540766812599,0.2895256598096356,12.681108812375307,3,63,48.48015019478144,0,0.8737662540561958,0.29332087168550824,0
